# Zumbrunn - Felsberg oben - LADE - ITRDB CHE547
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/41801
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-41801.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che547-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che547.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/che547.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-05-28
#--------------------
# File_Last_Modified_Date
#   Date: 2025-05-28
#--------------------
# Title
#   Study_Name: Zumbrunn - Felsberg oben - LADE - ITRDB CHE547
#--------------------
# Investigators
#   Investigators: Zumbrunn, Christina; Rigling, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Zumbrunn C (2013) Klima-Wachstumsbeziehungen von Fichte, Föhre, Lärche und Tanne entlang von Höhengradienten im Kanton Graubünden. Master thesis, ETH Zürich.
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Felsberg oben
#   Location: Switzerland
#   Northernmost_Latitude: 46.8607019
#   Southernmost_Latitude: 46.8607019
#   Easternmost_Longitude: 9.4674595
#   Westernmost_Longitude: 9.4674595
#   Elevation_m: 1620
#--------------------
# Data_Collection
#   Collection_Name: CHE547
#   First_Year: 1671
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FOL05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FOL05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FOL06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FOL06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FOL10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FOL10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FOL13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FOL13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FOL16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FOL16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FOL17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FOL17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FOL19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FOL19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FOL20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FOL20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FOL21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FOL21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FOL22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FOL22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FOL25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FOL25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FOL28A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FOL28A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FOL29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FOL29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FOL30A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FOL30A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FOL05A_raw	FOL06A_raw	FOL10A_raw	FOL13A_raw	FOL16A_raw	FOL17A_raw	FOL19A_raw	FOL20A_raw	FOL21A_raw	FOL22A_raw	FOL25A_raw	FOL28A_raw	FOL29A_raw	FOL30A_raw
1671	NA	NA	2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1672	NA	NA	1.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1673	NA	NA	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1674	NA	NA	1.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1675	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1676	NA	2.38	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1677	NA	1.22	1.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	NA	2.5	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1679	NA	2.16	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1680	NA	2.11	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1681	NA	2.16	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1682	NA	2.54	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1683	NA	2.23	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1684	NA	2.14	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1685	NA	2.51	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1686	NA	2.59	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1687	NA	2.51	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1688	NA	2.15	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1689	NA	1.25	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1690	NA	1.44	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1691	NA	2.21	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1692	NA	1.91	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1693	NA	1.6	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1694	NA	1.77	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1695	NA	1.2	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1696	NA	1.26	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1697	NA	1.62	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1698	NA	1.79	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1699	NA	1.4	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1700	NA	1.32	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1701	NA	1.14	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1702	NA	0.73	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1703	NA	0.73	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1704	NA	0.93	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1705	NA	0.78	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1706	NA	1.25	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1707	NA	1.34	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1708	NA	1.23	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1709	NA	0.55	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1710	NA	0.69	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1711	NA	1.04	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1712	NA	1.05	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1713	NA	1.31	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1714	NA	1.45	2.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1715	NA	1.07	2.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1716	NA	1.03	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1717	NA	0.95	2.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1718	NA	1.3	3.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1719	NA	1.02	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1720	NA	1.09	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1721	NA	0.65	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1722	NA	0.4	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1723	NA	0.34	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1724	NA	0.77	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1725	NA	0.68	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1726	NA	0.91	2.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1727	NA	0.94	2.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1728	NA	1.12	2.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1729	NA	1.46	2.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1730	NA	1.22	1.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1731	NA	1.16	1.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1732	NA	0.95	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1733	NA	0.82	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1734	NA	0.84	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1735	NA	0.53	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1736	NA	0.73	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1737	NA	0.68	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1738	NA	0.86	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1739	1.41	0.9	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1740	1.43	0.61	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1741	1.09	0.36	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1742	0.47	0.55	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	0.7	0.6	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	0.55	0.79	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1745	0.7	0.71	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1746	0.84	0.93	0.68	NA	NA	NA	NA	NA	1.46	NA	NA	NA	NA	NA
1747	1.37	0.83	0.83	NA	NA	NA	NA	NA	2.29	NA	NA	NA	NA	NA
1748	1.21	0.66	1.33	NA	NA	NA	NA	NA	2.62	NA	NA	NA	NA	NA
1749	0.67	0.51	0.76	NA	NA	NA	NA	NA	1.76	NA	NA	NA	NA	NA
1750	0.67	0.5	0.68	NA	NA	NA	NA	NA	0.87	NA	NA	NA	NA	NA
1751	0.65	0.61	0.95	NA	NA	NA	NA	NA	0.73	NA	NA	NA	NA	NA
1752	1.25	0.94	1.15	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA
1753	1.1	0.88	1.07	NA	NA	NA	NA	NA	1.13	NA	NA	NA	NA	NA
1754	1.41	0.77	0.98	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA	NA
1755	0.84	0.52	0.87	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA
1756	0.62	0.55	0.9	NA	NA	NA	1.86	NA	1.15	NA	NA	NA	NA	NA
1757	0.82	0.65	1.06	NA	NA	NA	1.99	NA	1.5	NA	NA	NA	NA	NA
1758	0.52	0.4	0.49	NA	NA	NA	1.28	NA	0.96	NA	NA	NA	NA	NA
1759	0.6	0.46	0.53	NA	NA	NA	1.64	NA	1	NA	NA	NA	NA	NA
1760	1	0.68	0.88	NA	NA	NA	2.28	NA	1.27	NA	NA	NA	NA	NA
1761	0.81	0.69	0.87	NA	NA	NA	1.83	NA	1.49	NA	NA	NA	NA	NA
1762	1.12	0.7	0.87	NA	NA	NA	2.38	NA	1.63	NA	NA	NA	NA	NA
1763	1.03	0.6	0.77	NA	1.47	NA	2.57	NA	1.49	NA	NA	NA	NA	NA
1764	1.07	0.82	1.12	NA	1.65	NA	2.32	NA	1.64	NA	NA	NA	NA	NA
1765	0.97	0.65	0.84	NA	1.37	NA	1.68	NA	1.15	NA	NA	NA	NA	NA
1766	1.51	0.58	0.83	NA	1.31	NA	1.94	NA	1.5	NA	NA	NA	NA	NA
1767	1.43	0.81	1.26	NA	1.72	NA	2.18	NA	1.93	NA	NA	NA	NA	NA
1768	1.58	0.58	0.97	NA	1.8	NA	2.47	NA	1.96	NA	NA	NA	NA	NA
1769	1.54	0.68	1.21	NA	2.35	NA	3.04	NA	2.01	NA	NA	NA	1.51	NA
1770	0.83	0.47	0.81	NA	1.23	NA	1.9	NA	0.91	NA	NA	NA	1.69	NA
1771	1.11	0.42	0.73	NA	1.07	NA	2.19	NA	1.13	NA	NA	NA	1.88	NA
1772	1.15	0.6	0.7	NA	1.27	NA	2.77	NA	0.91	NA	NA	NA	1.59	NA
1773	1.19	0.42	0.57	NA	1.5	NA	3	NA	0.98	NA	NA	NA	1.65	NA
1774	1.32	0.58	0.84	NA	2.03	1.2	4.02	NA	1.57	NA	NA	NA	1.48	NA
1775	1.45	0.62	1.16	NA	1.82	1.12	3.78	NA	1.79	NA	NA	NA	1.83	NA
1776	1.46	0.39	0.86	NA	1.42	1	2.37	NA	1.59	NA	NA	NA	1.51	NA
1777	1.13	0.31	0.53	NA	1.11	0.81	2.42	NA	1.57	NA	NA	NA	0.87	NA
1778	1.13	0.49	0.64	NA	1.11	0.9	1.75	NA	1.92	NA	NA	NA	0.59	NA
1779	0.64	0.19	0.34	NA	1.04	0.58	1.14	NA	0.8	NA	NA	NA	0.5	NA
1780	0.93	0.53	0.69	NA	1.84	0.54	1.23	NA	0.86	NA	NA	NA	1.27	NA
1781	0.86	0.45	0.79	NA	0.97	0.67	1.45	NA	0.71	NA	NA	NA	0.48	NA
1782	0.72	0.47	0.89	NA	1.23	0.74	1.89	NA	1.01	NA	NA	NA	0.39	NA
1783	0.93	0.31	0.47	NA	1.16	0.97	1.25	NA	0.91	NA	NA	NA	0.66	NA
1784	1.54	0.47	0.77	NA	1.64	1.32	1.72	NA	1.61	NA	NA	1.24	1.26	NA
1785	1.33	0.42	0.77	NA	1.62	1.57	1.63	NA	1.37	NA	NA	1.24	0.97	NA
1786	1.24	0.44	0.73	NA	1.43	1.36	1.79	NA	1.11	NA	NA	0.87	1.17	NA
1787	0.64	0.31	0.46	NA	1.02	0.82	1	NA	0.45	NA	NA	0.84	0.69	NA
1788	0.92	0.29	0.76	NA	1	0.95	1.09	NA	0.66	NA	NA	1.52	0.79	NA
1789	0.78	0.18	0.59	NA	1.29	1.16	1.28	NA	0.78	NA	NA	1.67	0.75	NA
1790	0.97	0.33	0.88	NA	1.73	0.97	1.3	NA	1.18	NA	NA	2.06	0.59	NA
1791	1.14	0.37	0.79	NA	1.81	1.15	1.74	NA	1.3	NA	NA	1.91	0.9	NA
1792	0.97	0.31	0.76	NA	1.75	1.32	1.82	NA	1.18	NA	NA	1.48	0.53	NA
1793	0.66	0.31	0.65	NA	1.22	0.84	1.19	NA	1.02	NA	NA	1.03	0.39	NA
1794	0.79	0.21	0.45	NA	1.34	1	1.03	NA	0.69	NA	NA	1.16	0.3	NA
1795	0.61	0.14	0.44	NA	1.02	1.07	0.87	NA	0.44	NA	NA	1.51	0.44	NA
1796	0.51	0.23	0.62	NA	0.94	0.87	1.13	NA	0.84	NA	NA	0.95	0.43	NA
1797	0.66	0.27	0.63	NA	0.9	0.97	1.01	1.74	0.67	NA	NA	1.13	0.45	NA
1798	0.15	0.38	0.95	NA	1.14	1.25	1.58	2.22	1.17	NA	NA	1.68	0.75	NA
1799	0.11	0.37	0.52	NA	0.86	0.99	1.51	1.31	0.96	NA	NA	1.8	0.73	NA
1800	0.1	0.25	0.32	NA	1.03	1.17	1.58	1.73	1.04	NA	NA	1.7	0.65	1.23
1801	0.14	0.25	0.54	NA	0.79	1.07	1.11	0.98	0.93	NA	NA	1.4	0.53	0.96
1802	0.29	0.32	0.83	NA	0.92	1.07	1.24	1.03	1.16	NA	NA	2.14	0.76	0.24
1803	0.32	0.37	0.87	NA	1.06	1.03	0.91	0.97	0.77	NA	NA	1.49	0.66	0.89
1804	0.51	0.4	0.81	NA	1.32	1.15	0.97	1.16	0.71	NA	1.18	1.82	0.66	1.15
1805	0.6	0.3	0.63	NA	1.09	0.8	0.86	1.24	0.57	NA	0.8	1.84	0.7	1.28
1806	0.6	0.26	0.7	NA	1.05	0.85	0.72	0.94	0.66	NA	0.58	1.6	0.47	0.9
1807	0.8	0.37	0.9	NA	1.3	1.05	1.44	1.2	1.59	NA	1.06	2.55	0.78	1.32
1808	0.88	0.4	0.94	NA	1.35	1.17	1.76	1.66	1.68	NA	1.17	2.36	0.92	1.98
1809	0.65	0.37	0.63	NA	0.69	1.13	1.06	1.55	1.17	NA	1	1.81	0.58	0.93
1810	0.34	0.19	0.38	NA	0.57	0.93	0.52	0.83	1	NA	0.66	0.98	0.26	0.82
1811	0.66	0.29	0.68	NA	1.31	1.13	0.89	1	1.34	NA	0.55	1.51	0.59	1.55
1812	0.7	0.12	0.77	NA	1.65	0.84	0.71	0.95	0.6	NA	0.86	1.39	0.67	2.01
1813	0.43	0.12	0.32	NA	0.95	0.81	0.58	0.84	0.56	NA	0.84	0.85	0.61	1.22
1814	0.49	0.17	0.34	NA	0.83	0.67	0.53	0.85	0.36	NA	0.89	0.83	0.56	1.19
1815	0.36	0.09	0.17	NA	0.6	0.73	0.59	0.74	0.57	NA	0.94	1.01	0.62	1.45
1816	0.34	0.06	0.21	NA	0.65	0.76	0.35	0.44	0.31	NA	0.52	0.79	0.42	1
1817	0.7	0.18	0.48	NA	0.95	0.87	0.79	0.85	0.88	NA	0.91	1.51	0.57	1.12
1818	0.44	0.09	0.47	NA	0.77	1.12	0.5	1	0.8	NA	0.7	1.09	0.52	1.11
1819	0.35	0.14	0.31	NA	0.71	1.17	0.6	1.28	1.02	NA	0.86	0.9	0.55	1
1820	0.42	0.11	0.31	NA	0.68	1.16	0.58	1.12	0.56	0.91	0.87	1.32	0.64	1
1821	0.02	0.02	0.01	NA	0.01	0.13	0.01	0.24	0.01	0.32	0.23	0.11	0.05	0.1
1822	0.18	0.18	0.39	NA	0.37	1.11	0.33	0.82	0.83	0.75	0.47	0.77	0.27	0.36
1823	0.16	0.11	0.33	NA	0.36	1.34	0.42	0.88	0.43	1.02	0.82	1.14	0.19	0.81
1824	0.25	0.2	0.5	NA	0.53	1.43	0.59	1.22	0.87	0.93	0.95	1.6	0.18	0.75
1825	0.3	0.13	0.38	NA	0.61	1.44	0.69	0.99	0.91	1.41	1.04	1.61	0.28	0.82
1826	0.12	0.13	0.43	NA	0.57	0.72	0.43	0.51	0.5	0.54	0.53	0.94	0.35	0.37
1827	0.24	0.15	0.52	NA	0.65	1.12	0.63	0.7	0.65	0.79	0.94	2.25	0.52	0.96
1828	0.35	0.16	0.47	NA	0.93	1.5	0.6	0.96	0.87	1.28	0.93	2.31	0.76	1.01
1829	0.4	0.17	0.5	NA	0.94	1.57	0.52	1.1	0.89	1.22	0.95	2.03	0.65	0.92
1830	0.31	0.11	0.35	NA	0.87	1.41	0.4	1.22	0.76	0.37	0.41	1.06	0.34	0.68
1831	0.32	0.21	0.59	NA	0.6	1.27	0.79	1.07	0.99	0.41	0.39	1.17	0.21	0.59
1832	0.23	0.18	0.48	NA	0.61	1.06	0.62	0.97	1	0.63	0.62	0.83	0.28	0.68
1833	0.63	0.3	0.79	NA	1.32	2.06	1.03	1.55	1.33	1.31	1.17	0.96	0.36	1.2
1834	0.6	0.23	0.68	1.3	1.34	2.55	1.08	1.69	1.3	1.54	1.31	0.85	0.24	0.86
1835	0.61	0.25	0.72	1.31	1.39	1.91	0.98	1.67	1.37	2.09	1.52	0.78	0.33	1.24
